customer_id,customer_tenure,customer_location,customer_type,order_id,order_date,order_value,payment_method,order_frequency,discount_applied,return_status,product_category,product_sku,size,inventory_status,source,engagement_score,tenure_category,customer_lifetime_value,total_sales,risk_of_stockout
CUST00454,35,Hyderabad,Returning,ORD000454,00:06:08,3646.14,Net Banking,1,10,Yes,Dresses,SKU0454,M,In Stock,Facebook Ads,39,Medium,3646.14,3281.526,False
CUST00455,60,Chennai,Returning,ORD000455,00:56:24,3659.66,UPI,4,15,Yes,Shirts,SKU0455,XXL,In Stock,Instagram,73,High,14638.64,3110.711,False
CUST00456,33,Jaipur,Returning,ORD000456,00:03:15,767.23,COD,4,15,Yes,Jeans,SKU0456,S,Out of Stock,Word of Mouth,65,Medium,3068.92,652.1455,False
CUST00457,52,Hyderabad,Returning,ORD000457,00:26:40,2145.13,Credit Card,5,0,Yes,Jackets,SKU0457,XL,In Stock,Google Ads,39,High,10725.650000000001,2145.13,False
CUST00458,21,Jaipur,Returning,ORD000458,00:03:36,1905.41,COD,6,0,Yes,Jeans,SKU0458,S,Out of Stock,Google Ads,5,Low,11432.460000000001,1905.41,False
CUST00459,32,Pune,Returning,ORD000459,00:45:35,3137.77,Credit Card,4,10,Yes,T-Shirts,SKU0459,S,In Stock,Facebook Ads,17,Medium,12551.08,2823.993,False
CUST00460,23,Chennai,Returning,ORD000460,00:30:49,3003.49,Net Banking,2,0,Yes,T-Shirts,SKU0460,M,In Stock,Word of Mouth,80,Low,6006.98,3003.49,False
CUST00461,33,Jaipur,Returning,ORD000461,00:07:45,2733.14,Net Banking,6,25,Yes,Jeans,SKU0461,S,In Stock,Email Marketing,86,Medium,16398.84,2049.855,True
CUST00462,3,Chennai,New,ORD000462,00:30:16,6198.6,Wallet,8,0,No,Sweatshirts,SKU0462,XL,In Stock,Word of Mouth,29,Very Low,49588.8,6198.6,True
CUST00463,18,Chennai,Returning,ORD000463,00:23:47,2063.79,COD,8,15,Yes,Sweatshirts,SKU0463,XXL,Out of Stock,Facebook Ads,20,Low,16510.32,1754.2214999999999,False
CUST00464,25,Pune,Returning,ORD000464,00:05:24,1888.27,Credit Card,7,40,Yes,Dresses,SKU0464,XL,In Stock,Email Marketing,61,Low,13217.89,1132.962,True
CUST00465,42,Hyderabad,Returning,ORD000465,00:26:40,764.88,Net Banking,6,0,Yes,T-Shirts,SKU0465,M,In Stock,Email Marketing,9,Medium,4589.28,764.88,True
CUST00466,31,Hyderabad,Returning,ORD000466,00:35:41,500.0,UPI,2,10,Yes,Dresses,SKU0466,XL,In Stock,Google Ads,12,Medium,1000.0,450.0,False
CUST00467,54,Chennai,Returning,ORD000467,00:12:26,669.52,Net Banking,7,0,Yes,T-Shirts,SKU0467,L,In Stock,Word of Mouth,75,High,4686.639999999999,669.52,True
CUST00468,58,Delhi,Returning,ORD000468,00:58:01,1421.98,UPI,5,20,Yes,Jeans,SKU0468,XXL,In Stock,Email Marketing,8,High,7109.9,1137.584,False
CUST00469,3,Bangalore,New,ORD000469,00:20:00,4465.11,Credit Card,6,15,No,Sweatshirts,SKU0469,L,Out of Stock,Facebook Ads,67,Very Low,26790.659999999996,3795.3434999999995,False
CUST00470,40,Pune,Returning,ORD000470,00:23:25,2558.75,Net Banking,8,10,Yes,Sweatshirts,SKU0470,L,In Stock,Google Ads,38,Medium,20470.0,2302.875,True
CUST00471,46,Bangalore,Returning,ORD000471,00:31:54,2790.0,Net Banking,8,15,Yes,Jeans,SKU0471,M,In Stock,Email Marketing,23,High,22320.0,2371.5,True
CUST00472,24,Bangalore,Returning,ORD000472,00:48:17,2355.59,Credit Card,3,30,Yes,Dresses,SKU0472,S,In Stock,Word of Mouth,33,Low,7066.77,1648.913,False
CUST00473,50,Hyderabad,Returning,ORD000473,00:38:12,3047.95,Net Banking,7,0,Yes,Dresses,SKU0473,L,In Stock,Google Ads,60,High,21335.649999999998,3047.95,True
CUST00474,32,Hyderabad,Returning,ORD000474,00:27:45,4603.11,UPI,1,0,Yes,Shirts,SKU0474,XL,In Stock,Word of Mouth,40,Medium,4603.11,4603.11,False
CUST00475,47,Delhi,Returning,ORD000475,00:50:16,500.0,Net Banking,1,30,Yes,T-Shirts,SKU0475,S,Out of Stock,Word of Mouth,4,High,500.0,350.0,False
CUST00476,22,Bangalore,Returning,ORD000476,00:58:55,4327.51,COD,7,15,Yes,Dresses,SKU0476,XL,In Stock,Word of Mouth,78,Low,30292.57,3678.3835,True
CUST00477,23,Bangalore,Returning,ORD000477,00:43:36,500.0,Wallet,9,30,Yes,Jeans,SKU0477,XL,In Stock,Google Ads,49,Low,4500.0,350.0,True
CUST00478,2,Chennai,New,ORD000478,00:04:30,2542.3,UPI,7,15,No,Dresses,SKU0478,S,In Stock,Email Marketing,3,Very Low,17796.100000000002,2160.955,True
CUST00479,27,Hyderabad,Returning,ORD000479,00:17:29,5787.86,COD,5,30,Yes,Sweatshirts,SKU0479,S,In Stock,Instagram,50,Low,28939.3,4051.5019999999995,False
CUST00480,42,Bangalore,Returning,ORD000480,00:48:50,3520.99,Credit Card,8,10,Yes,T-Shirts,SKU0480,XL,In Stock,Email Marketing,51,Medium,28167.92,3168.891,True
CUST00481,2,Kolkata,New,ORD000481,00:30:38,3059.59,UPI,2,25,No,Jackets,SKU0481,M,In Stock,Google Ads,38,Very Low,6119.18,2294.6925,False
CUST00482,26,Delhi,Returning,ORD000482,00:05:14,5502.92,Wallet,9,40,Yes,Shirts,SKU0482,XXL,In Stock,Instagram,7,Low,49526.28,3301.752,True
CUST00483,17,Jaipur,Returning,ORD000483,00:31:21,1445.41,Wallet,6,15,Yes,T-Shirts,SKU0483,XXL,In Stock,Instagram,44,Low,8672.460000000001,1228.5985,True
CUST00484,40,Kolkata,Returning,ORD000484,00:27:45,3150.95,Credit Card,9,0,Yes,Sweatshirts,SKU0484,M,In Stock,Instagram,87,Medium,28358.55,3150.95,True
CUST00485,33,Kolkata,Returning,ORD000485,00:00:54,3367.18,Credit Card,2,0,Yes,Sweatshirts,SKU0485,S,In Stock,Facebook Ads,27,Medium,6734.36,3367.18,False
CUST00486,9,Jaipur,New,ORD000486,00:19:17,1716.4,UPI,3,0,No,Sweatshirts,SKU0486,XL,In Stock,Google Ads,26,Very Low,5149.200000000001,1716.4,False
CUST00487,43,Pune,Returning,ORD000487,00:53:42,1848.83,Net Banking,8,0,Yes,Sweatshirts,SKU0487,XXL,In Stock,Facebook Ads,64,Medium,14790.64,1848.83,True
CUST00488,54,Pune,Returning,ORD000488,00:45:24,1684.33,Credit Card,1,5,Yes,Jeans,SKU0488,XL,In Stock,Instagram,33,High,1684.33,1600.1135,False
CUST00489,48,Delhi,Returning,ORD000489,00:49:11,2630.97,Net Banking,7,15,Yes,Shirts,SKU0489,M,In Stock,Facebook Ads,80,High,18416.789999999997,2236.3244999999997,True
CUST00490,39,Kolkata,Returning,ORD000490,00:19:28,3320.04,COD,7,15,Yes,Jackets,SKU0490,XL,In Stock,Facebook Ads,100,Medium,23240.28,2822.034,True
CUST00491,29,Bangalore,Returning,ORD000491,00:32:58,2684.85,Wallet,1,10,Yes,Sweatshirts,SKU0491,M,In Stock,Google Ads,61,Low,2684.85,2416.365,False
CUST00492,42,Hyderabad,Returning,ORD000492,00:02:42,3564.19,Net Banking,9,20,Yes,Sweatshirts,SKU0492,S,Out of Stock,Word of Mouth,61,Medium,32077.71,2851.3520000000003,False
CUST00493,55,Delhi,Returning,ORD000493,00:05:14,500.0,Wallet,8,0,Yes,Dresses,SKU0493,M,In Stock,Facebook Ads,37,High,4000.0,500.0,True
CUST00494,26,Chennai,Returning,ORD000494,00:02:31,2172.62,Net Banking,4,0,Yes,Shirts,SKU0494,M,In Stock,Facebook Ads,25,Low,8690.48,2172.62,False
CUST00495,35,Jaipur,Returning,ORD000495,00:41:48,964.87,COD,5,0,Yes,T-Shirts,SKU0495,XXL,Out of Stock,Instagram,23,Medium,4824.35,964.87,False
CUST00496,50,Kolkata,Returning,ORD000496,00:09:22,2952.58,Credit Card,2,15,Yes,Shirts,SKU0496,XL,In Stock,Instagram,38,High,5905.16,2509.6929999999998,False
CUST00497,25,Delhi,Returning,ORD000497,00:40:32,2930.38,COD,9,0,Yes,Shirts,SKU0497,XXL,In Stock,Instagram,20,Low,26373.420000000002,2930.38,True
CUST00498,24,Mumbai,Returning,ORD000498,00:12:58,2326.57,Credit Card,6,0,Yes,Jackets,SKU0498,L,In Stock,Email Marketing,93,Low,13959.420000000002,2326.57,True
CUST00499,13,Mumbai,Returning,ORD000499,00:41:26,3265.42,Credit Card,3,10,Yes,Shirts,SKU0499,M,In Stock,Facebook Ads,46,Very Low,9796.26,2938.878,False
CUST00500,60,Pune,Returning,ORD000500,00:55:51,3996.72,Wallet,7,30,Yes,Jackets,SKU0500,L,In Stock,Instagram,47,High,27977.039999999997,2797.7039999999997,True
CUST00501,58,Jaipur,Returning,ORD000501,00:01:26,2409.22,COD,9,0,Yes,Sweatshirts,SKU0501,XXL,In Stock,Google Ads,12,High,21682.98,2409.22,True
CUST00502,7,Hyderabad,New,ORD000502,00:31:32,922.46,Net Banking,3,20,No,Sweatshirts,SKU0502,XL,In Stock,Email Marketing,100,Very Low,2767.38,737.9680000000001,False
CUST00503,57,Bangalore,Returning,ORD000503,00:34:57,500.0,COD,2,20,Yes,Jeans,SKU0503,XXL,Out of Stock,Word of Mouth,2,High,1000.0,400.0,False
CUST00504,36,Hyderabad,Returning,ORD000504,00:46:08,2554.17,Wallet,7,25,Yes,Jackets,SKU0504,XL,In Stock,Facebook Ads,31,Medium,17879.190000000002,1915.6275,True
CUST00505,45,Hyderabad,Returning,ORD000505,00:49:00,2862.8,Credit Card,7,40,Yes,Jackets,SKU0505,XL,In Stock,Facebook Ads,34,Medium,20039.600000000002,1717.68,True
CUST00506,20,Hyderabad,Returning,ORD000506,00:41:05,1045.71,Wallet,4,0,Yes,T-Shirts,SKU0506,S,In Stock,Google Ads,18,Low,4182.84,1045.71,False
CUST00507,1,Jaipur,New,ORD000507,00:49:55,3588.65,UPI,9,0,No,Dresses,SKU0507,M,In Stock,Word of Mouth,13,Very Low,32297.850000000002,3588.65,True
CUST00508,8,Hyderabad,New,ORD000508,00:58:01,1811.56,UPI,8,30,No,Shirts,SKU0508,XXL,In Stock,Word of Mouth,47,Very Low,14492.48,1268.0919999999999,True
CUST00509,46,Chennai,Returning,ORD000509,00:02:20,500.0,Net Banking,1,10,Yes,T-Shirts,SKU0509,XL,In Stock,Email Marketing,85,High,500.0,450.0,False
CUST00510,16,Jaipur,Returning,ORD000510,00:43:04,4384.65,Wallet,1,15,Yes,Jackets,SKU0510,XXL,In Stock,Facebook Ads,80,Low,4384.65,3726.9524999999994,False
CUST00511,14,Chennai,Returning,ORD000511,00:51:00,4215.98,Net Banking,5,20,Yes,T-Shirts,SKU0511,XXL,In Stock,Instagram,67,Very Low,21079.899999999998,3372.7839999999997,False
CUST00512,12,Jaipur,New,ORD000512,00:27:12,500.0,Net Banking,6,20,No,Jeans,SKU0512,XL,In Stock,Google Ads,44,Very Low,3000.0,400.0,True
CUST00513,51,Pune,Returning,ORD000513,00:17:50,1656.1,UPI,3,40,Yes,Dresses,SKU0513,L,In Stock,Google Ads,18,High,4968.299999999999,993.6599999999999,False
CUST00514,23,Delhi,Returning,ORD000514,00:06:40,1597.62,Net Banking,9,50,Yes,Jackets,SKU0514,M,In Stock,Google Ads,63,Low,14378.579999999998,798.81,True
CUST00515,15,Mumbai,Returning,ORD000515,00:55:41,4959.23,UPI,6,25,Yes,Jackets,SKU0515,M,In Stock,Google Ads,100,Very Low,29755.379999999997,3719.4224999999997,True
CUST00516,28,Hyderabad,Returning,ORD000516,00:16:02,2351.06,Credit Card,4,0,Yes,Shirts,SKU0516,S,In Stock,Instagram,65,Low,9404.24,2351.06,False
CUST00517,34,Pune,Returning,ORD000517,00:12:15,500.0,Wallet,7,30,Yes,Dresses,SKU0517,S,In Stock,Instagram,78,Medium,3500.0,350.0,True
CUST00518,2,Delhi,New,ORD000518,00:23:36,3823.16,Net Banking,8,0,No,Jeans,SKU0518,S,In Stock,Email Marketing,65,Very Low,30585.28,3823.16,True
CUST00519,32,Mumbai,Returning,ORD000519,00:37:39,653.84,UPI,9,0,Yes,Sweatshirts,SKU0519,M,In Stock,Facebook Ads,74,Medium,5884.56,653.84,True
CUST00520,23,Kolkata,Returning,ORD000520,00:36:56,2109.49,COD,6,30,Yes,T-Shirts,SKU0520,L,In Stock,Instagram,44,Low,12656.939999999999,1476.6429999999998,True
CUST00521,22,Bangalore,Returning,ORD000521,00:31:43,1345.35,Net Banking,6,0,Yes,Shirts,SKU0521,M,In Stock,Email Marketing,86,Low,8072.099999999999,1345.35,True
CUST00522,51,Chennai,Returning,ORD000522,00:42:31,1659.32,Credit Card,8,0,Yes,Jackets,SKU0522,M,In Stock,Word of Mouth,73,High,13274.56,1659.32,True
CUST00523,25,Kolkata,Returning,ORD000523,00:16:56,3905.89,Credit Card,5,0,Yes,Sweatshirts,SKU0523,M,In Stock,Facebook Ads,66,Low,19529.45,3905.89,False
CUST00524,58,Jaipur,Returning,ORD000524,00:49:33,4782.0,COD,3,30,Yes,Jeans,SKU0524,M,In Stock,Instagram,68,High,14346.0,3347.3999999999996,False
CUST00525,22,Mumbai,Returning,ORD000525,00:44:20,588.45,UPI,3,15,Yes,Dresses,SKU0525,L,In Stock,Word of Mouth,2,Low,1765.3500000000001,500.1825,False
CUST00526,58,Kolkata,Returning,ORD000526,00:16:35,3439.11,Net Banking,6,20,Yes,T-Shirts,SKU0526,S,In Stock,Email Marketing,37,High,20634.66,2751.2880000000005,True
CUST00527,58,Bangalore,Returning,ORD000527,00:50:05,1400.87,UPI,2,0,Yes,Shirts,SKU0527,XXL,In Stock,Instagram,76,High,2801.74,1400.87,False
CUST00528,22,Pune,Returning,ORD000528,00:51:43,1447.49,Credit Card,6,25,Yes,Jackets,SKU0528,S,In Stock,Instagram,41,Low,8684.94,1085.6175,True
CUST00529,49,Mumbai,Returning,ORD000529,00:30:38,3235.95,UPI,6,25,Yes,Jackets,SKU0529,S,In Stock,Word of Mouth,82,High,19415.699999999997,2426.9624999999996,True
CUST00530,52,Kolkata,Returning,ORD000530,00:34:25,958.15,Credit Card,8,5,Yes,Sweatshirts,SKU0530,XXL,In Stock,Instagram,39,High,7665.2,910.2425,True
CUST00531,42,Chennai,Returning,ORD000531,00:51:43,3205.9,UPI,7,10,Yes,Sweatshirts,SKU0531,M,In Stock,Google Ads,49,Medium,22441.3,2885.31,True
CUST00532,6,Chennai,New,ORD000532,00:23:25,3595.17,COD,8,0,No,T-Shirts,SKU0532,L,In Stock,Instagram,34,Very Low,28761.36,3595.17,True
CUST00533,15,Delhi,Returning,ORD000533,00:51:00,1851.2,Wallet,9,50,Yes,Dresses,SKU0533,L,In Stock,Facebook Ads,23,Very Low,16660.8,925.6,True
CUST00534,54,Kolkata,Returning,ORD000534,00:02:31,4490.62,COD,6,20,Yes,Jeans,SKU0534,S,In Stock,Word of Mouth,87,High,26943.72,3592.496,True
CUST00535,43,Hyderabad,Returning,ORD000535,00:01:05,590.76,COD,3,40,Yes,Dresses,SKU0535,XXL,In Stock,Facebook Ads,16,Medium,1772.28,354.45599999999996,False
CUST00536,60,Kolkata,Returning,ORD000536,00:58:12,4518.11,Wallet,3,5,Yes,Dresses,SKU0536,XL,In Stock,Email Marketing,39,High,13554.329999999998,4292.2045,False
CUST00537,37,Pune,Returning,ORD000537,00:35:30,500.0,Wallet,1,25,Yes,Dresses,SKU0537,M,In Stock,Facebook Ads,73,Medium,500.0,375.0,False
CUST00538,33,Mumbai,Returning,ORD000538,00:25:03,6549.57,Net Banking,5,25,Yes,T-Shirts,SKU0538,S,In Stock,Google Ads,65,Medium,32747.85,4912.1775,False
CUST00539,8,Mumbai,New,ORD000539,00:47:56,1890.7,Net Banking,4,20,No,T-Shirts,SKU0539,L,In Stock,Google Ads,43,Very Low,7562.8,1512.5600000000002,False
CUST00540,53,Pune,Returning,ORD000540,00:10:38,756.54,COD,9,50,Yes,Jeans,SKU0540,XXL,In Stock,Facebook Ads,22,High,6808.86,378.27,True
CUST00541,60,Kolkata,Returning,ORD000541,00:55:19,2150.99,COD,9,5,Yes,Dresses,SKU0541,XXL,In Stock,Email Marketing,5,High,19358.909999999996,2043.4404999999997,True
CUST00542,44,Pune,Returning,ORD000542,00:27:02,930.28,Credit Card,5,0,Yes,T-Shirts,SKU0542,S,Out of Stock,Instagram,65,Medium,4651.4,930.28,False
CUST00543,44,Bangalore,Returning,ORD000543,00:28:17,3080.45,Credit Card,4,20,Yes,Jeans,SKU0543,XL,In Stock,Google Ads,20,Medium,12321.8,2464.36,False
CUST00544,5,Jaipur,New,ORD000544,00:13:52,4551.49,Net Banking,7,25,No,Jackets,SKU0544,L,In Stock,Facebook Ads,34,Very Low,31860.43,3413.6175,True
CUST00545,39,Pune,Returning,ORD000545,00:31:10,1009.82,Net Banking,6,15,Yes,Jeans,SKU0545,S,In Stock,Facebook Ads,28,Medium,6058.92,858.347,True
CUST00546,4,Chennai,New,ORD000546,00:53:31,3369.1,Credit Card,4,0,No,Dresses,SKU0546,XL,In Stock,Facebook Ads,6,Very Low,13476.4,3369.1,False
CUST00547,6,Pune,New,ORD000547,00:00:00,500.0,Credit Card,2,15,No,Shirts,SKU0547,XXL,In Stock,Instagram,92,Very Low,1000.0,425.0,False
CUST00548,45,Mumbai,Returning,ORD000548,00:30:49,4049.43,UPI,1,5,Yes,Dresses,SKU0548,M,In Stock,Word of Mouth,52,Medium,4049.43,3846.9584999999997,False
CUST00549,32,Chennai,Returning,ORD000549,00:57:50,3124.35,UPI,4,10,Yes,Shirts,SKU0549,L,In Stock,Email Marketing,36,Medium,12497.4,2811.915,False
CUST00550,52,Mumbai,Returning,ORD000550,00:22:53,4114.27,Credit Card,4,20,Yes,Jeans,SKU0550,L,In Stock,Word of Mouth,22,High,16457.08,3291.4160000000006,False
CUST00551,30,Delhi,Returning,ORD000551,00:49:00,2316.48,UPI,1,25,Yes,Jackets,SKU0551,XL,In Stock,Email Marketing,96,Low,2316.48,1737.3600000000001,False
CUST00552,47,Hyderabad,Returning,ORD000552,00:40:32,1847.27,Wallet,6,0,Yes,Jackets,SKU0552,S,In Stock,Email Marketing,7,High,11083.619999999999,1847.27,True
CUST00553,35,Mumbai,Returning,ORD000553,00:20:43,3724.18,Net Banking,4,10,Yes,T-Shirts,SKU0553,XXL,Out of Stock,Facebook Ads,75,Medium,14896.72,3351.7619999999997,False
CUST00554,55,Chennai,Returning,ORD000554,00:02:10,537.93,Net Banking,1,0,Yes,Jackets,SKU0554,XL,In Stock,Google Ads,47,High,537.93,537.93,False
CUST00555,40,Delhi,Returning,ORD000555,00:32:04,500.0,Credit Card,1,0,Yes,Sweatshirts,SKU0555,M,In Stock,Facebook Ads,9,Medium,500.0,500.0,False
CUST00556,52,Mumbai,Returning,ORD000556,00:42:42,2492.56,COD,1,25,Yes,Jeans,SKU0556,M,In Stock,Instagram,78,High,2492.56,1869.42,False
CUST00557,16,Bangalore,Returning,ORD000557,00:36:56,1915.61,Credit Card,8,40,Yes,T-Shirts,SKU0557,M,In Stock,Email Marketing,23,Low,15324.88,1149.366,True
CUST00558,13,Pune,Returning,ORD000558,00:28:28,3330.75,UPI,8,5,Yes,Jackets,SKU0558,XL,In Stock,Google Ads,89,Very Low,26646.0,3164.2124999999996,True
CUST00559,50,Hyderabad,Returning,ORD000559,00:37:39,4137.33,COD,2,25,Yes,Jeans,SKU0559,XXL,In Stock,Email Marketing,46,High,8274.66,3102.9975,False
CUST00560,60,Mumbai,Returning,ORD000560,00:43:04,3299.52,UPI,7,30,Yes,Dresses,SKU0560,L,In Stock,Email Marketing,52,High,23096.64,2309.6639999999998,True
CUST00561,42,Delhi,Returning,ORD000561,00:30:16,4017.85,Wallet,8,30,Yes,Jackets,SKU0561,S,In Stock,Facebook Ads,38,Medium,32142.8,2812.495,True
CUST00562,30,Bangalore,Returning,ORD000562,00:01:59,2981.58,UPI,8,0,Yes,Shirts,SKU0562,L,In Stock,Google Ads,66,Low,23852.64,2981.58,True
CUST00563,19,Kolkata,Returning,ORD000563,00:13:20,3241.89,Wallet,7,50,Yes,Jeans,SKU0563,XXL,In Stock,Google Ads,65,Low,22693.23,1620.945,True
CUST00564,17,Delhi,Returning,ORD000564,00:35:30,2325.01,Wallet,5,5,Yes,T-Shirts,SKU0564,L,Out of Stock,Email Marketing,5,Low,11625.050000000001,2208.7595,False
CUST00565,56,Pune,Returning,ORD000565,00:39:28,3197.57,UPI,1,5,Yes,Dresses,SKU0565,XL,In Stock,Google Ads,20,High,3197.57,3037.6915,False
CUST00566,19,Delhi,Returning,ORD000566,00:48:39,2749.98,UPI,9,0,Yes,Sweatshirts,SKU0566,M,In Stock,Google Ads,72,Low,24749.82,2749.98,True
CUST00567,28,Bangalore,Returning,ORD000567,00:24:19,2987.77,Wallet,7,10,Yes,Dresses,SKU0567,XXL,In Stock,Facebook Ads,73,Low,20914.39,2688.993,True
CUST00568,58,Delhi,Returning,ORD000568,00:13:42,2249.91,COD,2,0,Yes,Jackets,SKU0568,XXL,In Stock,Word of Mouth,35,High,4499.82,2249.91,False
CUST00569,55,Bangalore,Returning,ORD000569,00:19:17,3713.39,Wallet,6,0,Yes,Shirts,SKU0569,L,In Stock,Instagram,2,High,22280.34,3713.39,True
CUST00570,26,Mumbai,Returning,ORD000570,00:55:08,1434.32,Net Banking,2,5,Yes,Dresses,SKU0570,XL,In Stock,Word of Mouth,87,Low,2868.64,1362.6039999999998,False
CUST00571,37,Jaipur,Returning,ORD000571,00:48:28,2472.48,Wallet,1,30,Yes,Sweatshirts,SKU0571,L,In Stock,Google Ads,85,Medium,2472.48,1730.7359999999999,False
CUST00572,26,Bangalore,Returning,ORD000572,00:42:21,4467.68,COD,7,30,Yes,T-Shirts,SKU0572,L,In Stock,Email Marketing,77,Low,31273.760000000002,3127.376,True
CUST00573,53,Bangalore,Returning,ORD000573,00:44:52,1076.92,Net Banking,2,5,Yes,Jeans,SKU0573,XXL,In Stock,Instagram,41,High,2153.84,1023.0740000000001,False
CUST00574,23,Hyderabad,Returning,ORD000574,00:47:12,500.0,Credit Card,2,30,Yes,Shirts,SKU0574,L,In Stock,Instagram,44,Low,1000.0,350.0,False
CUST00575,9,Bangalore,New,ORD000575,00:01:37,3049.69,Credit Card,5,30,No,Sweatshirts,SKU0575,M,In Stock,Email Marketing,43,Very Low,15248.45,2134.783,False
CUST00576,12,Bangalore,New,ORD000576,00:10:49,2114.57,COD,5,25,No,Jackets,SKU0576,L,In Stock,Instagram,90,Very Low,10572.85,1585.9275000000002,False
CUST00577,53,Kolkata,Returning,ORD000577,00:03:36,4016.29,Wallet,7,0,Yes,Jackets,SKU0577,M,In Stock,Email Marketing,32,High,28114.03,4016.29,True
CUST00578,1,Jaipur,New,ORD000578,00:39:28,2304.23,UPI,1,20,No,Jackets,SKU0578,XXL,In Stock,Instagram,59,Very Low,2304.23,1843.384,False
CUST00579,58,Mumbai,Returning,ORD000579,00:55:30,1593.49,COD,8,40,Yes,Shirts,SKU0579,XL,Out of Stock,Word of Mouth,85,High,12747.92,956.0939999999999,False
CUST00580,58,Pune,Returning,ORD000580,00:45:03,2386.27,Net Banking,3,20,Yes,Dresses,SKU0580,M,Out of Stock,Instagram,92,High,7158.8099999999995,1909.016,False
CUST00581,1,Hyderabad,New,ORD000581,00:56:56,4139.6,Net Banking,4,5,No,Shirts,SKU0581,XL,In Stock,Facebook Ads,82,Very Low,16558.4,3932.6200000000003,False
CUST00582,47,Kolkata,Returning,ORD000582,00:45:03,3363.05,Credit Card,9,15,Yes,Jackets,SKU0582,XL,In Stock,Email Marketing,82,High,30267.45,2858.5925,True
CUST00583,34,Chennai,Returning,ORD000583,00:44:30,500.0,Net Banking,4,20,Yes,Sweatshirts,SKU0583,M,In Stock,Instagram,69,Medium,2000.0,400.0,False
CUST00584,32,Jaipur,Returning,ORD000584,00:03:25,2778.65,COD,5,15,Yes,Jeans,SKU0584,XXL,In Stock,Email Marketing,82,Medium,13893.25,2361.8525,False
CUST00585,54,Mumbai,Returning,ORD000585,00:25:03,2853.64,Net Banking,7,0,Yes,Jeans,SKU0585,S,In Stock,Facebook Ads,76,High,19975.48,2853.64,True
CUST00586,48,Mumbai,Returning,ORD000586,00:56:45,2472.63,COD,4,5,Yes,Shirts,SKU0586,XL,In Stock,Instagram,25,High,9890.52,2348.9985,False
CUST00587,25,Chennai,Returning,ORD000587,00:53:09,1583.67,UPI,1,30,Yes,Jackets,SKU0587,XL,In Stock,Instagram,85,Low,1583.67,1108.569,False
CUST00588,40,Pune,Returning,ORD000588,00:09:01,4291.8,Credit Card,9,30,Yes,T-Shirts,SKU0588,XXL,In Stock,Facebook Ads,20,Medium,38626.200000000004,3004.2599999999998,True
CUST00589,45,Bangalore,Returning,ORD000589,00:57:18,4366.05,Net Banking,4,0,Yes,Shirts,SKU0589,XXL,In Stock,Facebook Ads,99,Medium,17464.2,4366.05,False
CUST00590,53,Kolkata,Returning,ORD000590,00:37:39,500.0,COD,9,50,Yes,Jackets,SKU0590,L,In Stock,Facebook Ads,1,High,4500.0,250.0,True
CUST00591,1,Delhi,New,ORD000591,00:32:37,1303.06,Wallet,6,5,No,Dresses,SKU0591,XXL,In Stock,Email Marketing,46,Very Low,7818.36,1237.907,True
CUST00592,16,Hyderabad,Returning,ORD000592,00:13:42,2282.9,Credit Card,1,20,Yes,Jeans,SKU0592,XL,In Stock,Facebook Ads,29,Low,2282.9,1826.3200000000002,False
CUST00593,39,Delhi,Returning,ORD000593,00:28:39,3922.76,UPI,3,25,Yes,Jeans,SKU0593,M,In Stock,Email Marketing,26,Medium,11768.28,2942.07,False
CUST00594,5,Chennai,New,ORD000594,00:38:01,2552.28,COD,2,30,No,Jeans,SKU0594,S,In Stock,Word of Mouth,70,Very Low,5104.56,1786.596,False
CUST00595,22,Mumbai,Returning,ORD000595,00:08:39,1474.61,UPI,9,40,Yes,T-Shirts,SKU0595,L,In Stock,Instagram,19,Low,13271.49,884.766,True
CUST00596,29,Pune,Returning,ORD000596,00:34:03,3564.3,UPI,1,5,Yes,Jackets,SKU0596,M,Out of Stock,Instagram,49,Low,3564.3,3386.085,False
CUST00597,55,Mumbai,Returning,ORD000597,00:51:54,2183.0,Net Banking,9,30,Yes,Jackets,SKU0597,S,In Stock,Google Ads,94,High,19647.0,1528.1,True
CUST00598,3,Hyderabad,New,ORD000598,00:30:05,2323.9,Net Banking,9,0,No,Jackets,SKU0598,S,In Stock,Word of Mouth,22,Very Low,20915.100000000002,2323.9,True
CUST00599,12,Mumbai,New,ORD000599,00:15:30,2459.26,COD,8,25,No,Jackets,SKU0599,S,In Stock,Facebook Ads,12,Very Low,19674.08,1844.4450000000002,True
CUST00600,26,Mumbai,Returning,ORD000600,00:53:52,3361.46,Wallet,8,25,Yes,T-Shirts,SKU0600,M,In Stock,Facebook Ads,80,Low,26891.68,2521.0950000000003,True
CUST00601,16,Hyderabad,Returning,ORD000601,00:17:40,2037.18,COD,1,20,Yes,Sweatshirts,SKU0601,L,In Stock,Word of Mouth,3,Low,2037.18,1629.7440000000001,False
CUST00602,51,Kolkata,Returning,ORD000602,00:07:56,3530.42,Wallet,8,0,Yes,Shirts,SKU0602,L,In Stock,Facebook Ads,13,High,28243.36,3530.42,True
CUST00603,37,Kolkata,Returning,ORD000603,00:59:49,2390.4,UPI,3,30,Yes,Shirts,SKU0603,S,In Stock,Google Ads,19,Medium,7171.200000000001,1673.28,False
CUST00604,22,Hyderabad,Returning,ORD000604,00:09:33,899.48,Credit Card,7,0,Yes,Jackets,SKU0604,M,Out of Stock,Email Marketing,12,Low,6296.360000000001,899.48,False
